Stock,FC_Year,ModelLabel,Age,PointFC,AvgRankByAge,p10,p25,p50,p75,p90,System
Igushik,2025,Naive8,Total,1710428,3.6666666666666665,606269,967364,1557075,2527168,3243474,Bristol Bay
Igushik,2025,SibRegSimple,Age 3,1027,4.666666666666667,10,86,686,4772,18677,Bristol Bay
Igushik,2025,SibRegSimple,Age 4,637636,6.333333333333333,11304,43702,422006,2155632,10333799,Bristol Bay
Igushik,2025,SibRegSimple,Age 5,2255745,3.0833333333333335,620783,1088924,1899412,3405652,5005345,Bristol Bay
Igushik,2025,SibRegSimple,Age 6,19008,8.166666666666666,2493,6239,18135,52988,99590,Bristol Bay
Igushik,2025,SibRegSimple,Total,2913416,5.083333333333333,849219,1422302,2432545,4137270,6024064,Bristol Bay
Igushik,2025,SibRegLogPower,Age 3,1027,4.666666666666667,28,106,790,5140,17159,Bristol Bay
Igushik,2025,SibRegLogPower,Age 4,660205,5.833333333333333,121122,256807,661561,1243218,1835404,Bristol Bay
Igushik,2025,SibRegLogPower,Age 5,1287293,2.5,514449,788874,1204271,1741012,2271458,Bristol Bay
Igushik,2025,SibRegLogPower,Age 6,55197,5.333333333333333,6353,16808,49912,135835,252115,Bristol Bay
Igushik,2025,SibRegLogPower,Total,2003722,2.6666666666666665,856231,1296083,1935642,2818414,3407354,Bristol Bay
Igushik,2025,SibRegKalman,Age 3,1027,4.666666666666667,16,96,731,5562,20673,Bristol Bay
Igushik,2025,SibRegKalman,Age 4,727388,4.583333333333333,127720,255431,605456,1251524,2030606,Bristol Bay
Igushik,2025,SibRegKalman,Age 5,1878345,2.4166666666666665,840991,1144564,1724616,2436626,3265391,Bristol Bay
Igushik,2025,SibRegKalman,Age 6,0,7.5,-0,-0,0,4,32,Bristol Bay
Igushik,2025,SibRegKalman,Total,2606759,2.3333333333333335,1077132,1601194,2345519,3268146,4013234,Bristol Bay
Igushik,2025,TimeSeriesArimaBC,Age 3,50,3.3333333333333335,-0,5,37,228,714,Bristol Bay
Igushik,2025,TimeSeriesArimaBC,Age 4,819771,2.3333333333333335,187417,360128,688429,1287465,2303301,Bristol Bay
Igushik,2025,TimeSeriesArimaBC,Age 5,820832,8,266195,435750,749305,1152468,1682324,Bristol Bay
Igushik,2025,TimeSeriesArimaBC,Age 6,32775,6.333333333333333,2472,7987,22223,67362,161200,Bristol Bay
Igushik,2025,TimeSeriesArimaBC,Total,1673427,7.666666666666667,569668,878682,1459984,2374814,3529304,Bristol Bay
Igushik,2025,TimeSeriesArimaNoBC,Age 3,275,6.666666666666667,1,16,154,1182,4135,Bristol Bay
Igushik,2025,TimeSeriesArimaNoBC,Age 4,710116,6.5,136664,262232,559638,1199766,2110647,Bristol Bay
Igushik,2025,TimeSeriesArimaNoBC,Age 5,807640,4.75,245799,417618,686917,1089278,1550503,Bristol Bay
Igushik,2025,TimeSeriesArimaNoBC,Age 6,31648,3.1666666666666665,3644,9448,25785,76144,155129,Bristol Bay
Igushik,2025,TimeSeriesArimaNoBC,Total,1549680,4.583333333333333,536255,877334,1364555,2040934,2729297,Bristol Bay
Igushik,2025,TimeSeriesExpSmoothBC,Age 3,299,4,6,36,229,1094,4255,Bristol Bay
Igushik,2025,TimeSeriesExpSmoothBC,Age 4,793871,5.666666666666667,131569,329810,696775,1420104,2531478,Bristol Bay
Igushik,2025,TimeSeriesExpSmoothBC,Age 5,1266946,8.833333333333334,388485,677022,1126399,1879712,2801748,Bristol Bay
Igushik,2025,TimeSeriesExpSmoothBC,Age 6,18280,4.666666666666667,1694,5550,16583,40768,87778,Bristol Bay
Igushik,2025,TimeSeriesExpSmoothBC,Total,2079395,8.166666666666666,684544,1080546,1745888,2794431,3743213,Bristol Bay
Igushik,2025,TimeSeriesExpSmoothNoBC,Age 3,1029,7.166666666666667,11,65,595,7650,28260,Bristol Bay
Igushik,2025,TimeSeriesExpSmoothNoBC,Age 4,623293,6.333333333333333,121374,258612,568890,1229652,1995974,Bristol Bay
Igushik,2025,TimeSeriesExpSmoothNoBC,Age 5,882928,6.5,262739,455246,777453,1342534,2137912,Bristol Bay
Igushik,2025,TimeSeriesExpSmoothNoBC,Age 6,31624,4.333333333333333,960,4070,21340,125715,440232,Bristol Bay
Igushik,2025,TimeSeriesExpSmoothNoBC,Total,1538875,5.833333333333333,505671,795184,1318482,1945858,2982415,Bristol Bay
Igushik,2026,Naive4,Age 3,1039,3.75,10,112,730,3753,15813,Bristol Bay
Igushik,2026,Naive4,Age 4,566389,4.416666666666667,103529,223344,497580,993728,1563137,Bristol Bay
Igushik,2026,Naive4,Age 5,1647296,4.833333333333333,497941,844485,1377777,2370882,3220094,Bristol Bay
Igushik,2026,Naive4,Age 6,27196,3,3462,8496,25269,62348,123999,Bristol Bay
Igushik,2026,Naive4,Total,2241920,4.833333333333333,749165,1259850,2025668,3265931,4193559,Bristol Bay
Igushik,2026,Naive8,Age 3,885,6.833333333333333,16,73,525,2846,12065,Bristol Bay
Igushik,2026,Naive8,Age 4,600390,3.1666666666666665,124032,283712,520094,1062570,1850599,Bristol Bay
Igushik,2026,Naive8,Age 5,1311271,4.166666666666667,459693,731024,1198478,1958394,2824456,Bristol Bay
Igushik,2026,Naive8,Age 6,22762,2.6666666666666665,3245,8288,23344,52796,108450,Bristol Bay
Igushik,2026,Naive8,Total,1935308,4.166666666666667,637441,1051980,1681328,2442492,3402363,Bristol Bay
Igushik,2026,SibRegSimple,Age 3,831,4.416666666666667,14,84,519,4572,14798,Bristol Bay
Igushik,2026,SibRegSimple,Age 4,247139,6.333333333333333,2456,18664,128070,912799,4046755,Bristol Bay
Igushik,2026,SibRegSimple,Age 5,340089,3.5,110580,178793,308622,488856,688801,Bristol Bay
Igushik,2026,SibRegSimple,Age 6,126887,8.166666666666666,13543,37945,97618,305241,557977,Bristol Bay
Igushik,2026,SibRegSimple,Total,714946,4.5,208835,357534,633197,1020754,1372300,Bristol Bay
Igushik,2026,SibRegLogPower,Age 3,831,4.416666666666667,13,70,432,3072,11321,Bristol Bay
Igushik,2026,SibRegLogPower,Age 4,569853,5.833333333333333,102378,210465,460457,877991,1567623,Bristol Bay
Igushik,2026,SibRegLogPower,Age 5,647273,3,248265,366236,568346,831002,1097588,Bristol Bay
Igushik,2026,SibRegLogPower,Age 6,57345,5.333333333333333,7611,17778,46411,128067,282533,Bristol Bay
Igushik,2026,SibRegLogPower,Total,1275303,2.6666666666666665,528268,777503,1177650,1621802,2072730,Bristol Bay
Igushik,2026,SibRegKalman,Age 3,831,4.416666666666667,17,74,546,2969,9551,Bristol Bay
Igushik,2026,SibRegKalman,Age 4,576032,4.5,121377,253470,563401,1031708,1852159,Bristol Bay
Igushik,2026,SibRegKalman,Age 5,515689,2.1666666666666665,221572,325829,455347,668116,873401,Bristol Bay
Igushik,2026,SibRegKalman,Age 6,108383,7.5,1090,6959,69934,475538,3057968,Bristol Bay
Igushik,2026,SibRegKalman,Total,1200936,2.3333333333333335,469728,735404,1094553,1513362,1918344,Bristol Bay
Igushik,2026,TimeSeriesArimaBC,Age 3,50,3.6666666666666665,0,4,32,176,657,Bristol Bay
Igushik,2026,TimeSeriesArimaBC,Age 4,656414,2.5,151531,297568,593165,1116148,1671970,Bristol Bay
Igushik,2026,TimeSeriesArimaBC,Age 5,2026533,7.666666666666667,654094,1044216,1701709,2926731,4465757,Bristol Bay
Igushik,2026,TimeSeriesArimaBC,Age 6,201876,6.333333333333333,15500,45168,163120,451732,1215071,Bristol Bay
Igushik,2026,TimeSeriesArimaBC,Total,2884873,7.25,929342,1508912,2483443,3787490,5092122,Bristol Bay
Igushik,2026,TimeSeriesArimaNoBC,Age 3,288,6.5,1,18,161,1175,4808,Bristol Bay
Igushik,2026,TimeSeriesArimaNoBC,Age 4,561833,6.333333333333333,84116,204702,465238,951198,1535785,Bristol Bay
Igushik,2026,TimeSeriesArimaNoBC,Age 5,1356950,5.166666666666667,463487,753814,1193166,1909081,2658350,Bristol Bay
Igushik,2026,TimeSeriesArimaNoBC,Age 6,32038,3,4313,9827,25151,66954,169671,Bristol Bay
Igushik,2026,TimeSeriesArimaNoBC,Total,1951110,5.333333333333333,747891,1201486,1859549,2773697,3699778,Bristol Bay
Igushik,2026,TimeSeriesExpSmoothBC,Age 3,536,3.8333333333333335,12,58,356,2137,6918,Bristol Bay
Igushik,2026,TimeSeriesExpSmoothBC,Age 4,528891,5.833333333333333,100126,215766,483999,882674,1511077,Bristol Bay
Igushik,2026,TimeSeriesExpSmoothBC,Age 5,980761,8.5,287418,492403,872969,1601550,2598451,Bristol Bay
Igushik,2026,TimeSeriesExpSmoothBC,Age 6,186293,4.75,19382,55980,159135,409392,825439,Bristol Bay
Igushik,2026,TimeSeriesExpSmoothBC,Total,1696481,8,483300,837713,1385472,2206724,3201237,Bristol Bay
Igushik,2026,TimeSeriesExpSmoothNoBC,Age 3,1092,7.166666666666667,7,113,956,5828,24598,Bristol Bay
Igushik,2026,TimeSeriesExpSmoothNoBC,Age 4,590822,6.083333333333333,86757,221472,480522,973326,1797452,Bristol Bay
Igushik,2026,TimeSeriesExpSmoothNoBC,Age 5,1796499,6,513810,950696,1672105,2778300,4014097,Bristol Bay
Igushik,2026,TimeSeriesExpSmoothNoBC,Age 6,32053,4.25,788,4170,21283,120794,379309,Bristol Bay
Igushik,2026,TimeSeriesExpSmoothNoBC,Total,2420466,5.916666666666667,808160,1251344,2185465,3365747,4652367,Bristol Bay
Kvichak,2021,Naive4,Age 3,4645,3.6666666666666665,23,298,2818,26078,115352,Bristol Bay
Kvichak,2021,Naive4,Age 4,4152011,4.666666666666667,1032484,2031178,3635210,7366832,12826268,Bristol Bay
Kvichak,2021,Naive4,Age 5,3798020,4.75,661227,1555250,3535230,7357810,12305090,Bristol Bay
Kvichak,2021,Naive4,Age 6,175086,4,26881,63788,161113,350526,594619,Bristol Bay
Kvichak,2021,Naive4,Total,8129762,2.4166666666666665,1886317,3567624,6265870,11111873,16156455,Bristol Bay
Kvichak,2021,Naive8,Age 3,7230,3.1666666666666665,63,398,4268,36503,183432,Bristol Bay
Kvichak,2021,Naive8,Age 4,4373693,3.6666666666666665,966659,1980798,4055806,7924928,13107808,Bristol Bay
Kvichak,2021,Naive8,Age 5,6577810,4,1108895,2304247,5588961,12719726,20446611,Bristol Bay
Kvichak,2021,Naive8,Age 6,757946,3.5,105421,265989,704682,1775852,3722815,Bristol Bay
Kvichak,2021,Naive8,Total,11716678,3.4166666666666665,2913908,5787974,11008913,17897696,26943351,Bristol Bay
Kvichak,2021,SibRegSimple,Age 3,4239,5,25,175,2572,20076,72832,Bristol Bay
Kvichak,2021,SibRegSimple,Age 4,361218,5,3163,21608,194733,1320358,7876895,Bristol Bay
Kvichak,2021,SibRegSimple,Age 5,4467435,5,1059596,2023754,3695795,7206144,11679591,Bristol Bay
Kvichak,2021,SibRegSimple,Age 6,630889,1.5,176642,311150,630975,1186333,1772279,Bristol Bay
Kvichak,2021,SibRegSimple,Total,5463782,4.166666666666667,1413657,2596228,4716161,8179665,12118974,Bristol Bay
Kvichak,2021,SibRegLogPower,Age 3,4239,5,33,246,3307,24918,116830,Bristol Bay
Kvichak,2021,SibRegLogPower,Age 4,3533134,2,1072187,1906224,3113502,4978435,7238884,Bristol Bay
Kvichak,2021,SibRegLogPower,Age 5,8493350,8.833333333333334,2091640,4263635,8117233,13893664,21282591,Bristol Bay
Kvichak,2021,SibRegLogPower,Age 6,3220998,9,374611,1058752,2761678,6634564,14353686,Bristol Bay
Kvichak,2021,SibRegLogPower,Total,15251721,9,4049803,7566386,13180570,20354392,31255452,Bristol Bay
Kvichak,2021,SibRegKalman,Age 3,4239,5,53,322,2768,19731,87675,Bristol Bay
Kvichak,2021,SibRegKalman,Age 4,1928482,3.5,599894,1015354,1767322,3031382,4500253,Bristol Bay
Kvichak,2021,SibRegKalman,Age 5,7033191,7.333333333333333,1728467,3100460,5416539,9540395,16174240,Bristol Bay
Kvichak,2021,SibRegKalman,Age 6,582830,2.6666666666666665,118653,246076,495879,943811,1652199,Bristol Bay
Kvichak,2021,SibRegKalman,Total,9548742,6.666666666666667,2588249,4770722,7808259,12353610,18761334,Bristol Bay
Kvichak,2021,TimeSeriesArimaBC,Age 3,3443,7.333333333333333,15,152,1598,18030,109025,Bristol Bay
Kvichak,2021,TimeSeriesArimaBC,Age 4,6763830,8.166666666666666,1355507,2911203,5930035,11165275,17022949,Bristol Bay
Kvichak,2021,TimeSeriesArimaBC,Age 5,5958825,1.3333333333333333,1591931,2805647,4987584,8918546,14606084,Bristol Bay
Kvichak,2021,TimeSeriesArimaBC,Age 6,1881825,7.333333333333333,345021,736112,1660483,3784603,6646572,Bristol Bay
Kvichak,2021,TimeSeriesArimaBC,Total,14607922,3.9166666666666665,3548987,7369831,12799538,20231856,31622236,Bristol Bay
Kvichak,2021,TimeSeriesArimaNoBC,Age 3,6571,6.166666666666667,75,444,4473,43376,218796,Bristol Bay
Kvichak,2021,TimeSeriesArimaNoBC,Age 4,2819416,3.3333333333333335,572305,1195088,2575656,4783146,7235594,Bristol Bay
Kvichak,2021,TimeSeriesArimaNoBC,Age 5,8787699,5.5,1949700,3522532,7780761,14915184,22650705,Bristol Bay
Kvichak,2021,TimeSeriesArimaNoBC,Age 6,706742,3.5,125172,258968,580468,1256578,2420519,Bristol Bay
Kvichak,2021,TimeSeriesArimaNoBC,Total,12320428,3.6666666666666665,3063552,6046760,10601934,18035298,27079892,Bristol Bay
Kvichak,2021,TimeSeriesExpSmoothBC,Age 3,3497,2.3333333333333335,15,138,1580,15158,71362,Bristol Bay
Kvichak,2021,TimeSeriesExpSmoothBC,Age 4,7917416,8.833333333333334,1315461,2787384,6163173,13663688,24494335,Bristol Bay
Kvichak,2021,TimeSeriesExpSmoothBC,Age 5,6204548,2.3333333333333335,1703645,2906242,5319410,10393395,15447504,Bristol Bay
Kvichak,2021,TimeSeriesExpSmoothBC,Age 6,1911736,7.666666666666667,365371,696234,1540839,3179764,5296736,Bristol Bay
Kvichak,2021,TimeSeriesExpSmoothBC,Total,16037197,5.666666666666667,4252059,7030648,13127925,22732449,32420239,Bristol Bay
Kvichak,2021,TimeSeriesExpSmoothNoBC,Age 3,0,7.333333333333333,0,-0,-0,7,46,Bristol Bay
Kvichak,2021,TimeSeriesExpSmoothNoBC,Age 4,3089746,5.833333333333333,649233,1222818,2548125,4910946,8237658,Bristol Bay
Kvichak,2021,TimeSeriesExpSmoothNoBC,Age 5,5891161,5.916666666666667,94509,614308,4149696,19715016,60655716,Bristol Bay
Kvichak,2021,TimeSeriesExpSmoothNoBC,Age 6,740872,5.833333333333333,35818,128511,549827,2754954,8999471,Bristol Bay
Kvichak,2021,TimeSeriesExpSmoothNoBC,Total,9721779,6.083333333333333,1807143,3778418,7814209,15068222,22819652,Bristol Bay
Kvichak,2022,Naive4,Age 3,5371,3.6666666666666665,53,451,3001,26184,101795,Bristol Bay
Kvichak,2022,Naive4,Age 4,4766284,4.583333333333333,1127013,1961032,4389899,7725721,12857851,Bristol Bay
Kvichak,2022,Naive4,Age 5,3658262,4.5,756511,1539308,3084404,6398232,10967226,Bristol Bay
Kvichak,2022,Naive4,Age 6,114107,3.75,19606,46141,103980,228854,446052,Bristol Bay
Kvichak,2022,Naive4,Total,8544024,2.3333333333333335,2131212,3949493,7439233,12498476,18143409,Bristol Bay
Kvichak,2022,Naive8,Age 3,8441,3.1666666666666665,63,478,5824,48225,250406,Bristol Bay
Kvichak,2022,Naive8,Age 4,5051247,3.75,898429,2080468,3985978,7473364,12259344,Bristol Bay
Kvichak,2022,Naive8,Age 5,6489557,4,1233359,2529026,5597372,12396280,21263778,Bristol Bay
Kvichak,2022,Naive8,Age 6,490694,3.5833333333333335,76103,163240,461464,934816,1763416,Bristol Bay
Kvichak,2022,Naive8,Total,12039938,3.1666666666666665,3065114,5768662,10901669,19756754,28268039,Bristol Bay
Kvichak,2022,SibRegSimple,Age 3,6263,5,55,390,4757,33438,200502,Bristol Bay
Kvichak,2022,SibRegSimple,Age 4,3055040,5,17498,218629,2249828,14435860,63069790,Bristol Bay
Kvichak,2022,SibRegSimple,Age 5,10338030,4.916666666666667,2332718,4665740,8772428,16222621,23257920,Bristol Bay
Kvichak,2022,SibRegSimple,Age 6,216238,1.5,53853,102204,210424,403520,671214,Bristol Bay
Kvichak,2022,SibRegSimple,Total,13615571,4.166666666666667,3689694,6722485,12348346,20026222,29730522,Bristol Bay
Kvichak,2022,SibRegLogPower,Age 3,6263,5,29,300,3092,29658,120032,Bristol Bay
Kvichak,2022,SibRegLogPower,Age 4,5411641,1.6666666666666667,1543821,2696706,4791570,8098116,11851310,Bristol Bay
Kvichak,2022,SibRegLogPower,Age 5,11400673,8.833333333333334,2822930,5388647,9670736,18730800,28150762,Bristol Bay
Kvichak,2022,SibRegLogPower,Age 6,1915983,9,242638,596910,1636630,4164040,7316957,Bristol Bay
Kvichak,2022,SibRegLogPower,Total,18734560,9,4626293,8249894,16975158,27143876,40728486,Bristol Bay
Kvichak,2022,SibRegKalman,Age 3,6263,5,43,326,3232,36071,162585,Bristol Bay
Kvichak,2022,SibRegKalman,Age 4,3986546,3.4166666666666665,1062160,1869698,3333214,5516649,8386386,Bristol Bay
Kvichak,2022,SibRegKalman,Age 5,10203847,7.333333333333333,2790977,4958957,8725864,16180004,24424740,Bristol Bay
Kvichak,2022,SibRegKalman,Age 6,283943,2.6666666666666665,67292,133449,273596,524252,853312,Bristol Bay
Kvichak,2022,SibRegKalman,Total,14480598,6.666666666666667,4516632,7372450,13293631,21183339,27610148,Bristol Bay
Kvichak,2022,TimeSeriesArimaBC,Age 3,3769,7.333333333333333,24,224,2048,22879,91876,Bristol Bay
Kvichak,2022,TimeSeriesArimaBC,Age 4,5676565,8.166666666666666,1166817,2307729,4694466,9304331,14316012,Bristol Bay
Kvichak,2022,TimeSeriesArimaBC,Age 5,3834957,1.3333333333333333,980674,1846656,3346574,6050088,9256754,Bristol Bay
Kvichak,2022,TimeSeriesArimaBC,Age 6,709497,7.333333333333333,130160,270136,618621,1311116,2543915,Bristol Bay
Kvichak,2022,TimeSeriesArimaBC,Total,10224787,4.166666666666667,2810097,5189254,8886415,13900086,19013260,Bristol Bay
Kvichak,2022,TimeSeriesArimaNoBC,Age 3,4099,6.166666666666667,32,216,1954,16296,85622,Bristol Bay
Kvichak,2022,TimeSeriesArimaNoBC,Age 4,2876260,3.5,608357,1147030,2505775,4461076,6677287,Bristol Bay
Kvichak,2022,TimeSeriesArimaNoBC,Age 5,4732393,5.5,1164556,2047100,4110530,8303702,13282097,Bristol Bay
Kvichak,2022,TimeSeriesArimaNoBC,Age 6,698972,3.6666666666666665,106392,246366,620530,1287710,2417424,Bristol Bay
Kvichak,2022,TimeSeriesArimaNoBC,Total,8311723,3.8333333333333335,2105153,3940748,7332804,12202566,17889657,Bristol Bay
Kvichak,2022,TimeSeriesExpSmoothBC,Age 3,3826,2.3333333333333335,24,208,2014,23802,99478,Bristol Bay
Kvichak,2022,TimeSeriesExpSmoothBC,Age 4,7830009,8.833333333333334,1584009,2845559,6404826,13544745,23651461,Bristol Bay
Kvichak,2022,TimeSeriesExpSmoothBC,Age 5,6143865,2.5,1771488,3006112,5997038,10448065,16640833,Bristol Bay
Kvichak,2022,TimeSeriesExpSmoothBC,Age 6,754024,7.666666666666667,123333,275410,653481,1450868,2634942,Bristol Bay
Kvichak,2022,TimeSeriesExpSmoothBC,Total,14731723,5.916666666666667,3551171,6857832,13023784,20536578,29353544,Bristol Bay
Kvichak,2022,TimeSeriesExpSmoothNoBC,Age 3,6785,7.333333333333333,27,338,5510,57176,358693,Bristol Bay
Kvichak,2022,TimeSeriesExpSmoothNoBC,Age 4,3352478,6.083333333333333,753741,1389566,2995775,5881733,9630359,Bristol Bay
Kvichak,2022,TimeSeriesExpSmoothNoBC,Age 5,5636561,6.083333333333333,97583,532071,3418773,20477520,84161834,Bristol Bay
Kvichak,2022,TimeSeriesExpSmoothNoBC,Age 6,720262,5.833333333333333,26823,118777,539184,2399460,7708736,Bristol Bay
Kvichak,2022,TimeSeriesExpSmoothNoBC,Total,9716086,5.75,2135469,4111320,7574040,13733412,21639050,Bristol Bay
Kvichak,2023,Naive4,Age 3,4314,3.6666666666666665,25,308,3204,27814,120428,Bristol Bay
Kvichak,2023,Naive4,Age 4,5248190,4.5,1138570,2286737,4272174,8175396,13065124,Bristol Bay
Kvichak,2023,Naive4,Age 5,4715025,4.416666666666667,819735,1797682,3838923,7508023,12765498,Bristol Bay
Kvichak,2023,Naive4,Age 6,121862,3.5,19934,42215,96347,246286,452961,Bristol Bay
Kvichak,2023,Naive4,Total,10089391,2.3333333333333335,2423584,4506824,8188851,13842604,20292735,Bristol Bay
Kvichak,2023,Naive8,Age 3,7867,3.1666666666666665,68,615,5912,50895,218087,Bristol Bay
Kvichak,2023,Naive8,Age 4,5085318,3.75,1131140,2293818,4941007,8883192,14301824,Bristol Bay
Kvichak,2023,Naive8,Age 5,6029735,4.166666666666667,1158123,2738736,4810360,10700982,18555071,Bristol Bay
Kvichak,2023,Naive8,Age 6,423695,3.8333333333333335,67796,144648,362285,867568,1597866,Bristol Bay
Kvichak,2023,Naive8,Total,11546615,3.1666666666666665,2492918,5703920,10367053,16651718,24016880,Bristol Bay
Kvichak,2023,SibRegSimple,Age 3,4297,5,33,296,3136,22048,126668,Bristol Bay
Kvichak,2023,SibRegSimple,Age 4,244,5,2,20,227,1246,5427,Bristol Bay
Kvichak,2023,SibRegSimple,Age 5,10629892,5,2387512,4251742,8487060,16528656,25110741,Bristol Bay
Kvichak,2023,SibRegSimple,Age 6,616734,1.5,160376,282474,597035,1109508,1623381,Bristol Bay
Kvichak,2023,SibRegSimple,Total,11251167,4.166666666666667,2591643,5374283,9155024,15187376,21785428,Bristol Bay
Kvichak,2023,SibRegLogPower,Age 3,4297,5,30,250,4779,29423,104719,Bristol Bay
Kvichak,2023,SibRegLogPower,Age 4,897737,1.6666666666666667,273780,462744,765597,1278324,1916812,Bristol Bay
Kvichak,2023,SibRegLogPower,Age 5,11491718,8.833333333333334,3036819,5893336,10262278,17153958,25097407,Bristol Bay
Kvichak,2023,SibRegLogPower,Age 6,2930797,9,380147,1038947,2597795,6279828,12962339,Bristol Bay
Kvichak,2023,SibRegLogPower,Total,15324549,9,4647764,7642638,12834540,22762496,32924509,Bristol Bay
Kvichak,2023,SibRegKalman,Age 3,4297,5,25,220,3045,31724,148555,Bristol Bay
Kvichak,2023,SibRegKalman,Age 4,1779660,3.4166666666666665,489900,813622,1536901,2697544,3890716,Bristol Bay
Kvichak,2023,SibRegKalman,Age 5,10317506,7.333333333333333,2798190,5249672,10012901,17774846,24927902,Bristol Bay
Kvichak,2023,SibRegKalman,Age 6,564546,2.6666666666666665,141024,258233,503261,883216,1471389,Bristol Bay
Kvichak,2023,SibRegKalman,Total,12666008,6.666666666666667,4061860,6930294,11436870,17341585,24056543,Bristol Bay
Kvichak,2023,TimeSeriesArimaBC,Age 3,3351,7.333333333333333,15,198,2201,20839,92750,Bristol Bay
Kvichak,2023,TimeSeriesArimaBC,Age 4,26478566,8.166666666666666,5289187,10127048,22875873,44784166,70564551,Bristol Bay
Kvichak,2023,TimeSeriesArimaBC,Age 5,5478588,1.3333333333333333,1334245,2478657,4767152,8723638,12897741,Bristol Bay
Kvichak,2023,TimeSeriesArimaBC,Age 6,1903394,7.333333333333333,358409,718638,1721907,3715536,7091036,Bristol Bay
Kvichak,2023,TimeSeriesArimaBC,Total,33863898,4.166666666666667,9624608,16223718,28681307,43578686,65257120,Bristol Bay
Kvichak,2023,TimeSeriesArimaNoBC,Age 3,9621,6.166666666666667,107,778,5904,57781,284842,Bristol Bay
Kvichak,2023,TimeSeriesArimaNoBC,Age 4,2935265,3.6666666666666665,700122,1217592,2247456,4315036,7020868,Bristol Bay
Kvichak,2023,TimeSeriesArimaNoBC,Age 5,9396615,5.5,2269728,3847212,7618406,14763636,25211147,Bristol Bay
Kvichak,2023,TimeSeriesArimaNoBC,Age 6,690258,3.6666666666666665,127763,276522,587813,1260630,2521306,Bristol Bay
Kvichak,2023,TimeSeriesArimaNoBC,Total,13031758,3.75,3548112,6499138,11250279,18370821,27757594,Bristol Bay
