System,River,BroodYear,Age,MarineEntryYear,ReturnYear,ReturnsByAge,Label,Euro,GR,Perc_Med,FW_Winters,Mar_Winters,MarineEntryOffset_BrYr,MarineEntryOffset_RetYr,Total_Spawners_BroodYear
Bristol Bay,Naknek,1974,6,1977,1980,888128.4500000001,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1241058
Bristol Bay,Naknek,1978,3,1980,1981,393.05,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,813378
Bristol Bay,Naknek,1977,4,1979,1981,793103.87,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1085856
Bristol Bay,Naknek,1976,5,1978,1981,6411482.41,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1320750
Bristol Bay,Naknek,1975,6,1978,1981,1551851.91,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,2026686
Bristol Bay,Naknek,1979,3,1981,1982,8951.04,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,925362
Bristol Bay,Naknek,1978,4,1980,1982,499904.14,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,813378
Bristol Bay,Naknek,1977,5,1979,1982,2602771.38,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1085856
Bristol Bay,Naknek,1976,6,1979,1982,1544435.51,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1320750
Bristol Bay,Naknek,1980,3,1982,1983,802.92,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2644698
Bristol Bay,Naknek,1979,4,1981,1983,1395228.75,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,925362
Bristol Bay,Naknek,1978,5,1980,1983,1580743.3900000001,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,813378
Bristol Bay,Naknek,1977,6,1980,1983,317868.19,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1085856
Bristol Bay,Naknek,1981,3,1983,1984,4917.33,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1796220
Bristol Bay,Naknek,1980,4,1982,1984,1077181.59,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,2644698
Bristol Bay,Naknek,1979,5,1981,1984,2084113.0499999998,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,925362
Bristol Bay,Naknek,1978,6,1981,1984,707254.77,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,813378
Bristol Bay,Naknek,1982,3,1984,1985,5105.34,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1155552
Bristol Bay,Naknek,1981,4,1983,1985,778410.9199999999,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1796220
Bristol Bay,Naknek,1980,5,1982,1985,2978497.66,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,2644698
Bristol Bay,Naknek,1979,6,1982,1985,475295.84,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,925362
Bristol Bay,Naknek,1983,3,1985,1986,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,888294
Bristol Bay,Naknek,1982,4,1984,1986,163880.67,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1155552
Bristol Bay,Naknek,1981,5,1983,1986,2953443.59,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1796220
Bristol Bay,Naknek,1980,6,1983,1986,872491.97,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,2644698
Bristol Bay,Naknek,1984,3,1986,1987,248.56,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1242474
Bristol Bay,Naknek,1983,4,1985,1987,187444.85,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,888294
Bristol Bay,Naknek,1982,5,1984,1987,1167216.87,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1155552
Bristol Bay,Naknek,1981,6,1984,1987,962598.22,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1796220
Bristol Bay,Naknek,1985,3,1987,1988,2109.99,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1849938
Bristol Bay,Naknek,1984,4,1986,1988,544687.65,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1242474
Bristol Bay,Naknek,1983,5,1985,1988,907051.16,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,888294
Bristol Bay,Naknek,1982,6,1985,1988,504706.46,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1155552
Bristol Bay,Naknek,1986,3,1988,1989,7751.95,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1977645
Bristol Bay,Naknek,1985,4,1987,1989,862090.24,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1849938
Bristol Bay,Naknek,1984,5,1986,1989,2403662.61,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1242474
Bristol Bay,Naknek,1983,6,1986,1989,388029.74,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,888294
Bristol Bay,Naknek,1987,3,1989,1990,2660.29,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1061806
Bristol Bay,Naknek,1986,4,1988,1990,1867028.12,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1977645
Bristol Bay,Naknek,1985,5,1987,1990,4890911.65,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1849938
Bristol Bay,Naknek,1984,6,1987,1990,1539731.54,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1242474
Bristol Bay,Naknek,1988,3,1990,1991,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1037862
Bristol Bay,Naknek,1987,4,1989,1991,386727.27,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1061806
Bristol Bay,Naknek,1986,5,1988,1991,7903643.470000001,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1977645
Bristol Bay,Naknek,1985,6,1988,1991,1462624.2799999998,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1849938
Bristol Bay,Naknek,1989,3,1991,1992,1191.78,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1161984
Bristol Bay,Naknek,1988,4,1990,1992,386491.33,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1037862
Bristol Bay,Naknek,1987,5,1989,1992,1864846.16,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1061806
Bristol Bay,Naknek,1986,6,1989,1992,2923722.6100000003,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1977645
Bristol Bay,Naknek,1990,3,1992,1993,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2092578
Bristol Bay,Naknek,1989,4,1991,1993,365446.09,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1161984
Bristol Bay,Naknek,1988,5,1990,1993,1900972.69,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1037862
Bristol Bay,Naknek,1987,6,1990,1993,3268178.2800000003,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1061806
Bristol Bay,Naknek,1991,3,1993,1994,13701.39,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,3578508
Bristol Bay,Naknek,1990,4,1992,1994,714621.14,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,2092578
Bristol Bay,Naknek,1989,5,1991,1994,2226105.15,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1161984
Bristol Bay,Naknek,1988,6,1991,1994,735076.5800000001,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1037862
Bristol Bay,Naknek,1992,3,1994,1995,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1606650
Bristol Bay,Naknek,1991,4,1993,1995,454108.31,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,3578508
Bristol Bay,Naknek,1990,5,1992,1995,2442182.9,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,2092578
Bristol Bay,Naknek,1989,6,1992,1995,540520.09,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1161984
Bristol Bay,Naknek,1993,3,1995,1996,122.46,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1535658
Bristol Bay,Naknek,1992,4,1994,1996,164847.91,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1606650
Bristol Bay,Naknek,1991,5,1993,1996,3672831.84,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,3578508
Bristol Bay,Naknek,1990,6,1993,1996,824658.7000000001,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,2092578
Bristol Bay,Naknek,1994,3,1996,1997,4949.92,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,990810
Bristol Bay,Naknek,1993,4,1995,1997,366626.31,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1535658
Bristol Bay,Naknek,1992,5,1994,1997,1035931,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1606650
Bristol Bay,Naknek,1991,6,1994,1997,487139.36,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,3578508
Bristol Bay,Naknek,1995,3,1997,1998,8708.23,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1111140
Bristol Bay,Naknek,1994,4,1996,1998,521599.41000000003,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,990810
Bristol Bay,Naknek,1993,5,1995,1998,1552576.35,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1535658
Bristol Bay,Naknek,1992,6,1995,1998,280773.89,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1606650
Bristol Bay,Naknek,1996,3,1998,1999,1386.14,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1078098
Bristol Bay,Naknek,1995,4,1997,1999,2425757.64,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1111140
Bristol Bay,Naknek,1994,5,1996,1999,1488860.79,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,990810
Bristol Bay,Naknek,1993,6,1996,1999,785479.01,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1535658
Bristol Bay,Naknek,1997,3,1999,2000,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1025664
Bristol Bay,Naknek,1996,4,1998,2000,340634.57,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1078098
Bristol Bay,Naknek,1995,5,1997,2000,3248782.0300000003,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1111140
Bristol Bay,Naknek,1994,6,1997,2000,378069.52,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,990810
Bristol Bay,Naknek,1998,3,2000,2001,1064.67,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1202172
Bristol Bay,Naknek,1997,4,1999,2001,105643.15,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1025664
Bristol Bay,Naknek,1996,5,1998,2001,5640808.53,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1078098
Bristol Bay,Naknek,1995,6,1998,2001,240926.05000000002,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1111140
Bristol Bay,Naknek,1999,3,2001,2002,256.54,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1625364
Bristol Bay,Naknek,1998,4,2000,2002,597117.51,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1202172
Bristol Bay,Naknek,1997,5,1999,2002,1725135.42,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1025664
Bristol Bay,Naknek,1996,6,1999,2002,487496.21,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1078098
Bristol Bay,Naknek,2000,3,2002,2003,2965.8,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1375488
Bristol Bay,Naknek,1999,4,2001,2003,720625.63,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1625364
Bristol Bay,Naknek,1998,5,2000,2003,2510958.43,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1202172
Bristol Bay,Naknek,1997,6,2000,2003,1624627.71,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1025664
Bristol Bay,Naknek,2001,3,2003,2004,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1830000
Bristol Bay,Naknek,2000,4,2002,2004,1207346.06,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1375488
Bristol Bay,Naknek,1999,5,2001,2004,2096555.3399999999,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1625364
Bristol Bay,Naknek,1998,6,2001,2004,760436.16,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1202172
Bristol Bay,Naknek,2002,3,2004,2005,48568.93,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1263918
Bristol Bay,Naknek,2001,4,2003,2005,495170.95,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1830000
Bristol Bay,Naknek,2000,5,2002,2005,7278805.680000001,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1375488
Bristol Bay,Naknek,1999,6,2002,2005,942825.46,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1625364
Bristol Bay,Naknek,2003,3,2005,2006,8942.06,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1831170
Bristol Bay,Naknek,2002,4,2004,2006,1472934.8800000001,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1263918
Bristol Bay,Naknek,2001,5,2003,2006,3322732.69,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1830000
Bristol Bay,Naknek,2000,6,2003,2006,535440.73,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1375488
Bristol Bay,Naknek,2004,3,2006,2007,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1939674
Bristol Bay,Naknek,2003,4,2005,2007,3692037.19,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1831170
Bristol Bay,Naknek,2002,5,2004,2007,3934364.12,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1263918
Bristol Bay,Naknek,2001,6,2004,2007,812090.36,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1830000
Bristol Bay,Naknek,2005,3,2007,2008,36671.95,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2744622
Bristol Bay,Naknek,2004,4,2006,2008,990232.5399999999,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1939674
Bristol Bay,Naknek,2003,5,2005,2008,7796995.170000001,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1831170
Bristol Bay,Naknek,2002,6,2005,2008,302621.4,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1263918
Bristol Bay,Naknek,2006,3,2008,2009,50441.7,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1953228
Bristol Bay,Naknek,2005,4,2007,2009,1313499.16,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,2744622
Bristol Bay,Naknek,2004,5,2006,2009,2631235.98,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1939674
Bristol Bay,Naknek,2003,6,2006,2009,895951.13,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1831170
Bristol Bay,Naknek,2007,3,2009,2010,17540.55,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2945304
Bristol Bay,Naknek,2006,4,2008,2010,1676059.51,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1953228
Bristol Bay,Naknek,2005,5,2007,2010,3057222.04,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,2744622
Bristol Bay,Naknek,2004,6,2007,2010,681109.25,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1939674
Bristol Bay,Naknek,2008,3,2010,2011,23086.9,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2472690
Bristol Bay,Naknek,2007,4,2009,2011,1877228.42,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,2945304
Bristol Bay,Naknek,2006,5,2008,2011,2645919.19,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1953228
Bristol Bay,Naknek,2005,6,2008,2011,972469.84,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,2744622
Bristol Bay,Naknek,2009,3,2011,2012,5414.95,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1169466
Bristol Bay,Naknek,2008,4,2010,2012,593437.73,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,2472690
Bristol Bay,Naknek,2007,5,2009,2012,2184899.51,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,2945304
Bristol Bay,Naknek,2006,6,2009,2012,532419.16,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1953228
Bristol Bay,Naknek,2010,3,2012,2013,97716.52,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1463928
Bristol Bay,Naknek,2009,4,2011,2013,463238.14,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1169466
Bristol Bay,Naknek,2008,5,2010,2013,1956038.23,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,2472690
Bristol Bay,Naknek,2007,6,2010,2013,555335.6699999999,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,2945304
Bristol Bay,Naknek,2011,3,2013,2014,82430.97,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1177074
Bristol Bay,Naknek,2010,4,2012,2014,3258946.0100000002,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1463928
Bristol Bay,Naknek,2009,5,2011,2014,1286429.52,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1169466
Bristol Bay,Naknek,2008,6,2011,2014,695240.52,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,2472690
Bristol Bay,Naknek,2012,3,2014,2015,11744.19,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,900312
Bristol Bay,Naknek,2011,4,2013,2015,2257077.56,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1177074
Bristol Bay,Naknek,2010,5,2012,2015,3663102.96,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1463928
Bristol Bay,Naknek,2009,6,2012,2015,158514.53,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1169466
Bristol Bay,Naknek,2013,3,2015,2016,61369.24,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,938160
Bristol Bay,Naknek,2012,4,2014,2016,2397263.54,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,900312
Bristol Bay,Naknek,2011,5,2013,2016,2175201.07,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1177074
Bristol Bay,Naknek,2010,6,2013,2016,401489.75999999995,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1463928
Bristol Bay,Naknek,2014,3,2016,2017,32824.06,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1474428
Bristol Bay,Naknek,2013,4,2015,2017,2742095.41,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,938160
Bristol Bay,Naknek,2012,5,2014,2017,2629343.75,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,900312
Bristol Bay,Naknek,2011,6,2014,2017,571336.76,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1177074
Bristol Bay,Naknek,2015,3,2017,2018,38702.04,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1920954
Bristol Bay,Naknek,2014,4,2016,2018,2957483.88,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1474428
Bristol Bay,Naknek,2013,5,2015,2018,3543486.55,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,938160
Bristol Bay,Naknek,2012,6,2015,2018,383845.62,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,900312
Bristol Bay,Naknek,2016,3,2018,2019,1204.88,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1691910
Bristol Bay,Naknek,2015,4,2017,2019,5261677.029999999,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1920954
Bristol Bay,Naknek,2014,5,2016,2019,3399905.47,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1474428
Bristol Bay,Naknek,2013,6,2016,2019,161735.59,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,938160
Bristol Bay,Naknek,2017,3,2019,2020,57139.71,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1899972
Bristol Bay,Naknek,2016,4,2018,2020,2594704.99,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1691910
Bristol Bay,Naknek,2015,5,2017,2020,7337688.09,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1920954
Bristol Bay,Naknek,2014,6,2017,2020,112679.17,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1474428
Bristol Bay,Naknek,2018,3,2020,2021,27602.54,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2221152
Bristol Bay,Naknek,2017,4,2019,2021,4193367.19,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1899972
Bristol Bay,Naknek,2016,5,2018,2021,2437779.64,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1691910
Bristol Bay,Naknek,2015,6,2018,2021,504957.30999999994,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1920954
Bristol Bay,Naknek,2019,3,2021,2022,2534.03,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2911470
Bristol Bay,Naknek,2018,4,2020,2022,2703871.19,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,2221152
Bristol Bay,Naknek,2017,5,2019,2022,3417934.8600000003,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1899972
Bristol Bay,Naknek,2016,6,2019,2022,331066.73,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1691910
Bristol Bay,Naknek,2020,3,2022,2023,34446.71,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,4112160
Bristol Bay,Naknek,2019,4,2021,2023,1165631.16,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,2911470
Bristol Bay,Naknek,2018,5,2020,2023,4853497.18,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,2221152
Bristol Bay,Naknek,2017,6,2020,2023,841780.97,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1899972
Bristol Bay,Naknek,2021,3,2023,2024,630.19,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2796534
Bristol Bay,Naknek,2020,4,2022,2024,1532513.77,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,4112160
Bristol Bay,Naknek,2019,5,2021,2024,1351065.03,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,2911470
Bristol Bay,Naknek,2018,6,2021,2024,275089.25,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,2221152
Bristol Bay,Naknek,2022,3,2024,2025,7915.11,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1921296
Bristol Bay,Naknek,2021,4,2023,2025,854776.4,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,2796534
Bristol Bay,Naknek,2020,5,2022,2025,3647688.05,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,4112160
Bristol Bay,Naknek,2019,6,2022,2025,342239.77,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,2911470
Bristol Bay,Nushagak,1960,3,1961,1963,34662.9,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,NA
Bristol Bay,Nushagak,1959,4,1961,1963,39869.8,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,NA
Bristol Bay,Nushagak,1958,5,1960,1963,377864.97000000003,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,NA
Bristol Bay,Nushagak,1957,6,1959,1963,0,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,NA
Bristol Bay,Nushagak,1961,3,1962,1964,6980.33,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,NA
Bristol Bay,Nushagak,1960,4,1962,1964,51365.85,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,NA
Bristol Bay,Nushagak,1959,5,1961,1964,169013.88,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,NA
Bristol Bay,Nushagak,1958,6,1960,1964,38994.83,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,NA
Bristol Bay,Nushagak,1962,3,1963,1965,12764.94,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,NA
Bristol Bay,Nushagak,1961,4,1963,1965,262194.6,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,NA
Bristol Bay,Nushagak,1960,5,1962,1965,265000.45,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,NA
Bristol Bay,Nushagak,1959,6,1961,1965,42226.38,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,NA
Bristol Bay,Nushagak,1963,3,1964,1966,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,234820.8
Bristol Bay,Nushagak,1962,4,1964,1966,19664.550000000003,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,NA
Bristol Bay,Nushagak,1961,5,1963,1966,188787.79,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,NA
Bristol Bay,Nushagak,1960,6,1962,1966,203132.5,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,NA
Bristol Bay,Nushagak,1964,3,1965,1967,13963.99,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,134852.63
Bristol Bay,Nushagak,1963,4,1965,1967,40442.49,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,234820.8
Bristol Bay,Nushagak,1962,5,1964,1967,77012.54999999999,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,NA
Bristol Bay,Nushagak,1961,6,1963,1967,8209.96,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,NA
Bristol Bay,Nushagak,1965,3,1966,1968,2117,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,255793.5
Bristol Bay,Nushagak,1964,4,1966,1968,9660.6,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,134852.63
Bristol Bay,Nushagak,1963,5,1965,1968,163474.02000000002,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,234820.8
Bristol Bay,Nushagak,1962,6,1964,1968,43206.74,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,NA
Bristol Bay,Nushagak,1966,3,1967,1969,5638.3099999999995,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,233577.61
Bristol Bay,Nushagak,1965,4,1967,1969,100074.31,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,255793.5
Bristol Bay,Nushagak,1964,5,1966,1969,67754.87000000001,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,134852.63
Bristol Bay,Nushagak,1963,6,1965,1969,10924.07,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,234820.8
Bristol Bay,Nushagak,1967,3,1968,1970,11437.98,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,74002.82
Bristol Bay,Nushagak,1966,4,1968,1970,174796.26,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,233577.61
Bristol Bay,Nushagak,1965,5,1967,1970,677562.38,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,255793.5
Bristol Bay,Nushagak,1964,6,1966,1970,1962.88,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,134852.63
Bristol Bay,Nushagak,1968,3,1969,1971,0,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,142360.42
