,System,River,MarineEntryYear,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Juveniles_Marine_Entry
741,Fraser River,Late Stuart,1981,0,0,0,0,NA,0,6854,0,0,0,0,0,0,NA,NA,0,NA,NA,6854
742,Fraser River,Late Stuart,1982,0,0,0,0,NA,0,21440,0,0,0,0,0,0,NA,NA,0,NA,NA,21440
743,Fraser River,Late Stuart,1983,0,0,0,0,NA,0,1978010,55891,0,0,0,0,0,NA,NA,0,NA,NA,2033901
744,Fraser River,Late Stuart,1984,0,0,0,0,NA,193,52097,8699,0,0,0,0,0,NA,NA,0,NA,NA,60989
745,Fraser River,Late Stuart,1985,0,0,0,0,NA,0,14195,3717,0,0,0,0,0,NA,NA,0,NA,NA,17912
746,Fraser River,Late Stuart,1986,0,0,0,0,NA,222,14522,0,0,0,0,32,0,NA,NA,0,NA,NA,14776
747,Fraser River,Late Stuart,1987,0,0,0,0,NA,7755,3367086,132788,0,0,0,0,0,NA,NA,0,NA,NA,3507629
748,Fraser River,Late Stuart,1988,0,0,0,0,NA,264,725126,91171,0,0,0,0,0,NA,NA,0,NA,NA,816561
749,Fraser River,Late Stuart,1989,0,0,0,0,NA,984,283932,95155,0,0,0,0,0,NA,NA,0,NA,NA,380071
750,Fraser River,Late Stuart,1990,0,0,0,0,NA,1552,207234,0,0,0,0,0,0,NA,NA,0,NA,NA,208786
751,Fraser River,Late Stuart,1991,0,0,0,0,NA,20256,5162734,144134,0,0,0,0,0,NA,NA,0,NA,NA,5327124
752,Fraser River,Late Stuart,1992,0,0,0,0,NA,440,372685,16654,0,0,0,0,0,NA,NA,0,NA,NA,389779
753,Fraser River,Late Stuart,1993,0,0,0,0,NA,354,91441,17786,0,0,44,0,0,NA,NA,0,NA,NA,109625
754,Fraser River,Late Stuart,1994,0,0,0,0,NA,0,128970,6429,0,0,0,0,0,NA,NA,0,NA,NA,135399
755,Fraser River,Late Stuart,1995,0,0,0,0,NA,4082,3249145,511029,0,0,0,0,0,NA,NA,0,NA,NA,3764256
756,Fraser River,Late Stuart,1996,0,0,0,0,NA,0,108011,7429,0,0,0,0,0,NA,NA,0,NA,NA,115440
757,Fraser River,Late Stuart,1997,0,0,0,0,NA,1366,92713,39375,0,0,0,0,0,NA,NA,0,NA,NA,133454
758,Fraser River,Late Stuart,1998,0,0,0,0,NA,607,810002,212391,0,0,0,0,0,NA,NA,0,NA,NA,1023000
759,Fraser River,Late Stuart,1999,0,0,0,0,NA,81,351715,79099,0,0,0,0,0,NA,NA,0,NA,NA,430895
760,Fraser River,Late Stuart,2000,0,0,0,0,NA,312,264390,12560,0,0,0,0,0,NA,NA,0,NA,NA,277262
761,Fraser River,Late Stuart,2001,0,0,0,0,NA,23,117520,16079,0,0,0,0,0,NA,NA,0,NA,NA,133622
762,Fraser River,Late Stuart,2002,0,0,0,0,NA,1827,868657,42459,0,0,0,0,0,NA,NA,0,NA,NA,912943
763,Fraser River,Late Stuart,2003,0,0,0,0,NA,29,415504,89810,0,0,0,879,0,NA,NA,0,NA,NA,506222
764,Fraser River,Late Stuart,2004,0,0,0,0,NA,20,121483,4449,0,0,0,0,0,NA,NA,0,NA,NA,125952
765,Fraser River,Late Stuart,2005,0,0,0,0,NA,11,15962,5810,0,0,0,0,0,NA,NA,0,NA,NA,21783
766,Fraser River,Late Stuart,2006,0,0,0,0,NA,220,263681,18277,0,0,0,0,0,NA,NA,0,NA,NA,282178
767,Fraser River,Late Stuart,2007,0,0,0,0,NA,89,105786,22775,0,0,0,0,0,NA,NA,0,NA,NA,128650
768,Fraser River,Late Stuart,2008,0,0,0,0,NA,46,156805,6061,0,0,0,0,0,NA,NA,0,NA,NA,162912
769,Fraser River,Late Stuart,2009,0,0,0,0,NA,81,5832,6458,0,0,0,0,0,NA,NA,0,NA,NA,12371
770,Fraser River,Late Stuart,2010,0,0,0,0,NA,418,186682,8137,0,0,0,0,0,NA,NA,0,NA,NA,195237
771,Fraser River,Late Stuart,2011,0,0,0,0,NA,47,218217,35177,0,0,0,0,0,NA,NA,0,NA,NA,253441
772,Fraser River,Late Stuart,2012,0,0,0,0,NA,1119,276384,34431,0,0,0,0,0,NA,NA,0,NA,NA,311934
773,Fraser River,Late Stuart,2013,0,0,0,0,NA,0,4528,322,0,0,0,0,0,NA,NA,0,NA,NA,4850
774,Fraser River,Late Stuart,2014,0,0,0,0,NA,0,31733,4338,0,0,0,0,0,NA,NA,0,NA,NA,36071
775,Fraser River,Late Stuart,2015,0,0,0,0,NA,2266,214773,18068,0,0,0,0,0,NA,NA,0,NA,NA,235107
776,Fraser River,Late Stuart,2016,0,0,0,0,NA,632,310885,9081,0,0,0,0,0,NA,NA,0,NA,NA,320598
777,Fraser River,Late Stuart,2017,0,0,0,0,NA,0,4948,895,0,0,0,0,0,NA,NA,0,NA,NA,5843
778,Fraser River,Late Stuart,2018,0,0,0,0,NA,148,11443,0,0,NA,0,0,0,NA,NA,0,NA,NA,11591
779,Fraser River,Late Stuart,2019,0,0,0,NA,NA,70,467922,22782,NA,NA,0,0,0,NA,NA,0,NA,NA,490774
780,Fraser River,Late Stuart,2020,0,0,NA,NA,NA,223,192496,41000,NA,NA,0,0,NA,NA,NA,0,NA,NA,233719
781,Fraser River,Late Stuart,2021,0,NA,NA,NA,NA,0,28000,2216,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30216
782,Fraser River,Late Stuart,2022,NA,NA,NA,NA,NA,NA,38313,NA,NA,NA,NA,475,NA,NA,NA,NA,NA,NA,38788
783,Fraser River,Late Stuart,2023,NA,NA,NA,NA,NA,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158
784,Fraser River,Late Stuart,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
785,Fraser River,Late Stuart,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
786,Fraser River,Late Stuart,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
787,Fraser River,Quesnel,1949,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
788,Fraser River,Quesnel,1950,0,514,0,0,NA,0,618,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1132
789,Fraser River,Quesnel,1951,0,0,0,0,NA,22455,463409,0,0,0,0,0,0,NA,NA,NA,NA,NA,485864
790,Fraser River,Quesnel,1952,0,0,0,0,NA,34,2014,0,0,0,0,0,0,NA,NA,0,NA,NA,2048
791,Fraser River,Quesnel,1953,0,0,0,0,NA,0,413,0,0,0,0,0,0,NA,NA,0,NA,NA,413
792,Fraser River,Quesnel,1954,0,0,0,0,NA,0,562,0,0,0,0,0,0,NA,NA,0,NA,NA,562
793,Fraser River,Quesnel,1955,0,0,0,0,NA,5902,604123,220,0,0,0,0,0,NA,NA,0,NA,NA,610245
794,Fraser River,Quesnel,1956,0,0,0,0,NA,0,10692,0,0,0,0,0,0,NA,NA,0,NA,NA,10692
795,Fraser River,Quesnel,1957,0,0,0,0,NA,0,180,0,0,0,0,0,0,NA,NA,0,NA,NA,180
796,Fraser River,Quesnel,1958,0,1420,0,0,NA,18,1115,0,0,0,0,0,0,NA,NA,0,NA,NA,2553
797,Fraser River,Quesnel,1959,0,0,0,0,NA,8359,989580,144,0,0,0,0,0,NA,NA,0,NA,NA,998083
798,Fraser River,Quesnel,1960,0,0,0,0,NA,27,3362,23,0,0,0,30,0,NA,NA,0,NA,NA,3442
799,Fraser River,Quesnel,1961,0,0,0,0,NA,0,165,0,0,0,0,0,0,NA,NA,0,NA,NA,165
800,Fraser River,Quesnel,1962,0,0,0,0,NA,6,1469,0,0,0,0,0,0,NA,NA,0,NA,NA,1475
801,Fraser River,Quesnel,1963,0,0,0,0,NA,44481,1195807,509,0,0,0,0,0,NA,NA,0,NA,NA,1240797
802,Fraser River,Quesnel,1964,0,0,0,0,NA,30,7257,0,0,0,0,93,0,NA,NA,0,NA,NA,7380
803,Fraser River,Quesnel,1965,0,0,0,0,NA,0,956,0,0,0,0,0,0,NA,NA,0,NA,NA,956
804,Fraser River,Quesnel,1966,0,0,0,0,NA,0,2812,0,0,0,0,0,0,NA,NA,0,NA,NA,2812
805,Fraser River,Quesnel,1967,0,0,0,0,NA,14161,1652107,821,0,0,0,0,0,NA,NA,0,NA,NA,1667089
806,Fraser River,Quesnel,1968,0,0,0,0,NA,28,7038,396,0,0,0,83,0,NA,NA,0,NA,NA,7545
807,Fraser River,Quesnel,1969,0,0,0,0,NA,11,1750,0,0,0,0,0,0,NA,NA,0,NA,NA,1761
808,Fraser River,Quesnel,1970,0,69,0,0,NA,0,428,0,0,0,0,0,0,NA,NA,0,NA,NA,497
809,Fraser River,Quesnel,1971,0,0,0,0,NA,6413,1626582,7768,0,0,0,0,0,NA,NA,0,NA,NA,1640763
810,Fraser River,Quesnel,1972,0,0,0,0,NA,0,20339,0,0,0,0,0,0,NA,NA,0,NA,NA,20339
811,Fraser River,Quesnel,1973,0,0,0,0,NA,0,747,0,0,0,0,0,0,NA,NA,0,NA,NA,747
812,Fraser River,Quesnel,1974,0,527,0,0,NA,9,856,0,0,0,0,0,0,NA,NA,0,NA,NA,1392
813,Fraser River,Quesnel,1975,0,0,0,0,NA,5114,2326864,3929,0,0,0,0,0,NA,NA,0,NA,NA,2335907
814,Fraser River,Quesnel,1976,0,0,0,0,NA,21,29304,1570,0,0,0,0,0,NA,NA,0,NA,NA,30895
815,Fraser River,Quesnel,1977,0,0,0,0,NA,0,1865,0,0,0,0,129,0,NA,NA,0,NA,NA,1994
816,Fraser River,Quesnel,1978,0,0,0,0,NA,0,1233,0,0,0,0,0,0,NA,NA,0,NA,NA,1233
817,Fraser River,Quesnel,1979,0,0,0,0,NA,8446,3810786,54029,0,0,0,0,0,NA,NA,0,NA,NA,3873261
818,Fraser River,Quesnel,1980,0,0,0,0,NA,142,186073,10473,0,0,0,5261,0,NA,NA,0,NA,NA,201949
819,Fraser River,Quesnel,1981,0,0,0,0,NA,0,2103,3908,0,0,0,36,0,NA,NA,0,NA,NA,6047
820,Fraser River,Quesnel,1982,0,0,0,0,NA,0,2446,0,0,0,0,0,0,NA,NA,0,NA,NA,2446
821,Fraser River,Quesnel,1983,0,0,0,0,NA,19608,9553856,213188,0,0,0,0,0,NA,NA,0,NA,NA,9786652
822,Fraser River,Quesnel,1984,0,0,0,0,NA,0,499074,56312,0,0,0,0,0,NA,NA,0,NA,NA,555386
823,Fraser River,Quesnel,1985,0,0,0,0,NA,33,31515,8864,0,0,0,0,156,NA,NA,0,NA,NA,40568
824,Fraser River,Quesnel,1986,0,2870,23700,0,NA,85,6868,0,0,0,0,0,0,NA,NA,0,NA,NA,33523
825,Fraser River,Quesnel,1987,0,0,0,0,NA,28135,12137664,334171,0,0,0,0,0,NA,NA,0,NA,NA,12499970
826,Fraser River,Quesnel,1988,0,0,0,0,NA,41,2364628,168115,0,0,0,17706,993,NA,NA,0,NA,NA,2551483
827,Fraser River,Quesnel,1989,0,0,0,0,NA,11,119437,57144,0,0,0,0,0,NA,NA,0,NA,NA,176592
828,Fraser River,Quesnel,1990,0,2122,0,0,NA,0,26342,0,0,0,0,0,0,NA,NA,0,NA,NA,28464
829,Fraser River,Quesnel,1991,0,0,0,0,NA,10417,10339444,280053,0,0,0,0,0,NA,NA,0,NA,NA,10629914
830,Fraser River,Quesnel,1992,0,0,0,0,NA,585,2946813,336236,0,0,51,9408,0,NA,NA,0,NA,NA,3293093
831,Fraser River,Quesnel,1993,0,0,0,0,NA,26,100196,50671,0,0,0,0,0,NA,NA,0,NA,NA,150893
832,Fraser River,Quesnel,1994,0,282,0,0,NA,1,29213,0,0,0,0,282,0,NA,NA,0,NA,NA,29778
833,Fraser River,Quesnel,1995,0,0,0,0,NA,1642,6446036,398551,0,0,0,0,0,NA,NA,0,NA,NA,6846229
834,Fraser River,Quesnel,1996,0,0,0,0,NA,248,2263471,212902,0,0,0,4529,0,NA,NA,0,NA,NA,2481150
835,Fraser River,Quesnel,1997,0,0,0,0,NA,0,119078,48228,0,0,0,470,0,NA,NA,0,NA,NA,167776
836,Fraser River,Quesnel,1998,0,1589,0,0,NA,0,67906,19609,0,0,0,0,0,NA,NA,0,NA,NA,89104
837,Fraser River,Quesnel,1999,0,0,0,0,NA,79,4358762,318446,0,0,0,3175,0,NA,NA,0,NA,NA,4680462
838,Fraser River,Quesnel,2000,0,0,0,0,NA,56,4467804,272015,0,0,0,13897,0,NA,NA,0,NA,NA,4753772
839,Fraser River,Quesnel,2001,0,0,0,0,NA,0,581976,228610,0,0,0,0,0,NA,NA,0,NA,NA,810586
840,Fraser River,Quesnel,2002,0,4927,0,0,NA,0,38143,15667,0,0,0,0,0,NA,NA,0,NA,NA,58737
841,Fraser River,Quesnel,2003,0,0,0,0,NA,42,3576455,115416,0,0,0,0,0,NA,NA,0,NA,NA,3691913
842,Fraser River,Quesnel,2004,0,0,0,0,NA,38,603583,36207,0,0,0,4166,0,NA,NA,0,NA,NA,643994
843,Fraser River,Quesnel,2005,0,0,164,0,NA,0,82424,60604,0,0,0,437,0,NA,NA,0,NA,NA,143629
844,Fraser River,Quesnel,2006,0,0,0,0,NA,0,6545,5107,0,0,0,848,0,NA,NA,0,NA,NA,12500
845,Fraser River,Quesnel,2007,0,169,0,0,NA,0,198574,15503,0,0,0,0,0,NA,NA,0,NA,NA,214246
846,Fraser River,Quesnel,2008,0,0,0,0,NA,67,585766,42264,0,0,17,2854,190,NA,NA,0,NA,NA,631158
847,Fraser River,Quesnel,2009,0,0,0,0,NA,23,79347,585,0,0,0,0,0,NA,NA,0,NA,NA,79955
848,Fraser River,Quesnel,2010,0,0,173,0,NA,0,794,6267,0,0,0,13,0,NA,NA,0,NA,NA,7247
849,Fraser River,Quesnel,2011,0,0,0,0,NA,24,296378,23536,0,0,0,173,0,NA,NA,0,NA,NA,320111
850,Fraser River,Quesnel,2012,0,0,0,0,NA,3986,2495754,29220,0,0,0,0,0,NA,NA,0,NA,NA,2528960
851,Fraser River,Quesnel,2013,0,0,0,0,NA,41,37396,3984,0,0,59,511,0,NA,NA,0,NA,NA,41991
852,Fraser River,Quesnel,2014,0,0,0,0,NA,1,295,206,0,0,0,0,0,NA,NA,0,NA,NA,502
853,Fraser River,Quesnel,2015,0,0,0,0,NA,482,143727,8477,0,0,0,0,0,NA,NA,0,NA,NA,152686
854,Fraser River,Quesnel,2016,0,0,0,0,NA,1846,2130254,40089,0,0,0,0,0,NA,NA,0,NA,NA,2172189
855,Fraser River,Quesnel,2017,0,0,0,0,NA,0,5174,1127,0,0,0,232,0,NA,NA,0,NA,NA,6533
856,Fraser River,Quesnel,2018,0,0,0,0,NA,0,296,730,0,NA,0,43,0,NA,NA,0,NA,NA,1069
857,Fraser River,Quesnel,2019,0,0,0,NA,NA,9,120329,682,NA,NA,0,0,0,NA,NA,0,NA,NA,121020
858,Fraser River,Quesnel,2020,0,0,NA,NA,NA,493,1501181,78000,NA,NA,0,0,NA,NA,NA,0,NA,NA,1579674
859,Fraser River,Quesnel,2021,0,NA,NA,NA,NA,0,44000,2060,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,46060
860,Fraser River,Quesnel,2022,NA,NA,NA,NA,NA,NA,3183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3183
861,Fraser River,Quesnel,2023,NA,NA,NA,NA,NA,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187
862,Fraser River,Quesnel,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
863,Fraser River,Quesnel,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
864,Fraser River,Quesnel,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
865,Fraser River,Raft,1949,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
866,Fraser River,Raft,1950,0,0,0,0,NA,0,62653,684,0,0,NA,NA,NA,NA,NA,NA,NA,NA,63337
867,Fraser River,Raft,1951,0,0,0,0,NA,0,36748,2878,0,0,0,0,0,NA,NA,NA,NA,NA,39626
868,Fraser River,Raft,1952,0,0,0,0,NA,17,39549,5990,0,0,0,0,0,NA,NA,0,NA,NA,45556
869,Fraser River,Raft,1953,0,0,0,0,NA,8,34636,13009,0,0,0,0,0,NA,NA,0,NA,NA,47653
870,Fraser River,Raft,1954,0,0,0,0,NA,5,46167,5010,0,0,0,0,0,NA,NA,0,NA,NA,51182
871,Fraser River,Raft,1955,0,0,0,0,NA,0,30285,1839,0,0,0,0,0,NA,NA,0,NA,NA,32124
872,Fraser River,Raft,1956,0,0,0,0,NA,231,38964,11293,0,0,0,0,0,NA,NA,0,NA,NA,50488
873,Fraser River,Raft,1957,0,0,0,0,NA,7,52497,7860,0,0,0,0,0,NA,NA,0,NA,NA,60364
874,Fraser River,Raft,1958,0,0,0,0,NA,0,17335,8029,0,0,0,158,0,NA,NA,0,NA,NA,25522
875,Fraser River,Raft,1959,0,0,0,0,NA,72,18932,2011,0,0,0,1776,0,NA,NA,0,NA,NA,22791
876,Fraser River,Raft,1960,0,0,0,0,NA,23,22591,512,0,0,0,0,0,NA,NA,0,NA,NA,23126
877,Fraser River,Raft,1961,0,0,0,0,NA,0,20417,3167,0,0,0,17,0,NA,NA,0,NA,NA,23601
878,Fraser River,Raft,1962,0,0,0,0,NA,64,14715,2049,0,0,0,30,0,NA,NA,0,NA,NA,16858
879,Fraser River,Raft,1963,0,0,0,0,NA,32,22139,2154,0,0,0,120,0,NA,NA,0,NA,NA,24445
880,Fraser River,Raft,1964,0,0,0,0,NA,0,37568,2981,0,0,0,0,0,NA,NA,0,NA,NA,40549
881,Fraser River,Raft,1965,0,0,0,0,NA,18,9090,265,0,0,0,0,0,NA,NA,0,NA,NA,9373
882,Fraser River,Raft,1966,0,0,0,0,NA,81,40283,8228,0,0,0,444,0,NA,NA,0,NA,NA,49036
883,Fraser River,Raft,1967,0,0,0,0,NA,73,18867,1686,0,0,0,132,0,NA,NA,0,NA,NA,20758
884,Fraser River,Raft,1968,0,0,0,0,NA,320,20483,2736,0,0,0,0,0,NA,NA,0,NA,NA,23539
885,Fraser River,Raft,1969,0,0,0,0,NA,37,8226,1395,0,0,0,0,0,NA,NA,0,NA,NA,9658
886,Fraser River,Raft,1970,0,0,0,0,NA,98,100888,5411,0,0,0,0,0,NA,NA,0,NA,NA,106397
887,Fraser River,Raft,1971,0,0,0,0,NA,381,10279,3710,0,0,0,0,0,NA,NA,0,NA,NA,14370
888,Fraser River,Raft,1972,0,0,0,0,NA,37,8300,523,0,0,0,0,0,NA,NA,0,NA,NA,8860
889,Fraser River,Raft,1973,0,0,0,0,NA,33,9570,2116,0,0,0,0,0,NA,NA,0,NA,NA,11719
890,Fraser River,Raft,1974,0,0,0,0,NA,87,56973,761,0,0,0,642,0,NA,NA,0,NA,NA,58463
891,Fraser River,Raft,1975,0,0,0,0,NA,22,1616,7723,0,0,0,0,0,NA,NA,0,NA,NA,9361
892,Fraser River,Raft,1976,0,0,0,0,NA,206,11541,476,0,0,0,0,0,NA,NA,0,NA,NA,12223
893,Fraser River,Raft,1977,0,0,0,0,NA,7,5632,797,0,0,0,0,0,NA,NA,0,NA,NA,6436
894,Fraser River,Raft,1978,0,0,0,0,NA,56,18539,1331,0,0,0,280,0,NA,NA,0,NA,NA,20206
895,Fraser River,Raft,1979,0,0,0,0,NA,0,2728,3189,0,0,0,0,0,NA,NA,0,NA,NA,5917
896,Fraser River,Raft,1980,0,0,0,0,NA,253,11888,6562,0,0,0,0,1023,NA,NA,0,NA,NA,19726
897,Fraser River,Raft,1981,0,0,0,0,NA,0,1183,1856,0,0,0,45,0,NA,NA,0,NA,NA,3084
898,Fraser River,Raft,1982,0,0,0,0,NA,112,47827,3784,0,0,0,0,0,NA,NA,0,NA,NA,51723
899,Fraser River,Raft,1983,0,0,0,0,NA,29,7366,1244,0,0,0,0,0,NA,NA,0,NA,NA,8639
900,Fraser River,Raft,1984,0,0,0,0,NA,0,2509,1233,0,0,0,0,0,NA,NA,0,NA,NA,3742
901,Fraser River,Raft,1985,0,0,0,0,NA,38,2855,1196,0,0,0,28,0,NA,NA,0,NA,NA,4117
902,Fraser River,Raft,1986,0,0,0,0,NA,325,32692,14038,0,0,0,1512,0,NA,NA,0,NA,NA,48567
903,Fraser River,Raft,1987,0,0,0,0,NA,7,2830,1591,0,0,0,0,8,NA,NA,0,NA,NA,4436
904,Fraser River,Raft,1988,0,0,0,0,NA,0,2902,111,0,0,0,105,0,NA,NA,0,NA,NA,3118
905,Fraser River,Raft,1989,0,0,0,0,NA,0,1399,2421,0,0,0,0,0,NA,NA,0,NA,NA,3820
906,Fraser River,Raft,1990,0,0,0,0,NA,0,41783,8304,0,0,0,0,0,NA,NA,0,NA,NA,50087
907,Fraser River,Raft,1991,0,0,0,0,NA,7,7357,3935,0,0,0,88,310,NA,NA,0,NA,NA,11697
908,Fraser River,Raft,1992,0,0,0,0,NA,0,1610,934,0,0,0,0,0,NA,NA,0,NA,NA,2544
909,Fraser River,Raft,1993,0,0,0,0,NA,0,908,553,0,0,0,0,0,NA,NA,0,NA,NA,1461
910,Fraser River,Raft,1994,0,0,0,0,NA,6,65321,2024,0,0,0,0,0,NA,NA,0,NA,NA,67351
911,Fraser River,Raft,1995,0,0,0,0,NA,24,22386,10727,0,0,8,0,0,NA,NA,0,NA,NA,33145
912,Fraser River,Raft,1996,0,0,0,0,NA,0,4738,22745,0,0,0,65,396,NA,NA,0,NA,NA,27944
913,Fraser River,Raft,1997,0,593,0,0,NA,41,22745,4484,0,0,0,989,0,NA,NA,0,NA,NA,28852
914,Fraser River,Raft,1998,0,0,0,0,NA,0,89315,22684,0,0,0,0,0,NA,NA,0,NA,NA,111999
915,Fraser River,Raft,1999,0,0,0,0,NA,0,25983,25281,0,0,0,0,0,NA,NA,0,NA,NA,51264
916,Fraser River,Raft,2000,0,0,0,0,NA,8,4905,11325,0,0,0,0,0,NA,NA,0,NA,NA,16238
917,Fraser River,Raft,2001,0,0,0,0,NA,92,26426,34631,0,0,0,0,0,NA,NA,0,NA,NA,61149
918,Fraser River,Raft,2002,0,630,365,0,NA,53,107671,7672,0,0,0,0,0,NA,NA,0,NA,NA,116391
919,Fraser River,Raft,2003,0,0,0,0,NA,0,79275,16425,0,0,0,0,0,NA,NA,0,NA,NA,95700
920,Fraser River,Raft,2004,0,0,106,0,NA,45,21369,21419,0,0,0,0,0,NA,NA,0,NA,NA,42939
921,Fraser River,Raft,2005,0,1272,1779,0,NA,0,2439,5930,0,0,0,0,0,NA,NA,0,NA,NA,11420
922,Fraser River,Raft,2006,0,198,0,0,NA,4,39136,9746,0,0,0,0,0,NA,NA,0,NA,NA,49084
923,Fraser River,Raft,2007,0,143,324,0,NA,0,6893,2677,0,0,0,208,0,NA,NA,0,NA,NA,10245
924,Fraser River,Raft,2008,0,0,0,0,NA,0,7804,9950,0,0,0,0,0,NA,NA,0,NA,NA,17754
925,Fraser River,Raft,2009,0,0,0,0,NA,0,6272,4874,0,0,0,0,0,NA,NA,0,NA,NA,11146
926,Fraser River,Raft,2010,0,0,0,0,NA,2,15504,3896,0,0,0,0,0,NA,NA,0,NA,NA,19402
927,Fraser River,Raft,2011,0,0,0,0,NA,5,21922,15492,0,0,0,0,0,NA,NA,0,NA,NA,37419
928,Fraser River,Raft,2012,0,0,0,0,NA,36,38701,5905,0,0,0,0,0,NA,NA,0,NA,NA,44642
929,Fraser River,Raft,2013,0,0,0,0,NA,43,18595,5136,0,0,0,0,0,NA,NA,0,NA,NA,23774
930,Fraser River,Raft,2014,0,0,0,0,NA,0,16984,4404,0,0,0,0,0,NA,NA,0,NA,NA,21388
931,Fraser River,Raft,2015,0,0,0,0,NA,6,2888,2523,0,0,0,0,0,NA,NA,0,NA,NA,5417
932,Fraser River,Raft,2016,0,0,0,0,NA,3,11192,665,0,0,0,0,0,NA,NA,0,NA,NA,11860
933,Fraser River,Raft,2017,0,0,0,0,NA,0,525,871,0,0,0,0,0,NA,NA,0,NA,NA,1396
934,Fraser River,Raft,2018,0,0,0,0,NA,0,5470,2089,0,NA,0,0,0,NA,NA,0,NA,NA,7559
935,Fraser River,Raft,2019,0,0,0,NA,NA,0,3271,879,NA,NA,0,142,0,NA,NA,0,NA,NA,4292
936,Fraser River,Raft,2020,0,31,NA,NA,NA,0,6219,2471,NA,NA,0,0,NA,NA,NA,0,NA,NA,8721
937,Fraser River,Raft,2021,0,NA,NA,NA,NA,4,10161,213,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10378
938,Fraser River,Raft,2022,NA,NA,NA,NA,NA,NA,12479,NA,NA,NA,NA,427,NA,NA,NA,NA,NA,NA,12906
939,Fraser River,Raft,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
940,Fraser River,Raft,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
941,Fraser River,Raft,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
942,Fraser River,Raft,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
943,Fraser River,Stellako,1949,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
944,Fraser River,Stellako,1950,0,0,0,0,NA,0,185175,22002,0,0,NA,NA,NA,NA,NA,NA,NA,NA,207177
945,Fraser River,Stellako,1951,0,0,0,0,NA,133,173402,6341,0,0,0,0,0,NA,NA,NA,NA,NA,179876
946,Fraser River,Stellako,1952,0,0,0,0,NA,4630,903768,30719,0,0,0,0,0,NA,NA,0,NA,NA,939117
947,Fraser River,Stellako,1953,0,0,0,0,NA,26,354049,101292,0,0,0,0,0,NA,NA,0,NA,NA,455367
948,Fraser River,Stellako,1954,0,0,0,0,NA,23,93984,16694,0,0,0,0,0,NA,NA,0,NA,NA,110701
949,Fraser River,Stellako,1955,0,0,0,0,NA,30,156192,18023,0,0,0,0,0,NA,NA,0,NA,NA,174245
950,Fraser River,Stellako,1956,0,0,0,0,NA,3311,1140205,67783,0,0,0,0,0,NA,NA,0,NA,NA,1211299
951,Fraser River,Stellako,1957,0,0,0,0,NA,28,602677,27091,0,0,0,0,0,NA,NA,0,NA,NA,629796
952,Fraser River,Stellako,1958,0,0,0,0,NA,92,220400,26243,0,0,0,0,0,NA,NA,0,NA,NA,246735
953,Fraser River,Stellako,1959,0,0,0,0,NA,8,143835,8000,0,0,0,0,0,NA,NA,0,NA,NA,151843
954,Fraser River,Stellako,1960,0,0,0,0,NA,1156,323089,16215,0,0,0,0,0,NA,NA,0,NA,NA,340460
955,Fraser River,Stellako,1961,0,0,0,0,NA,17,514918,26485,0,0,0,0,0,NA,NA,0,NA,NA,541420
956,Fraser River,Stellako,1962,0,0,0,0,NA,19,143340,21155,0,0,0,0,0,NA,NA,0,NA,NA,164514
