stock_broodyr_age,production_stock_name,production_stock_code,broodyr,returnyr,age,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,num_recruits,hatchery_supplementation,active_spawning_channel,major_spawn_events,run_size_type,age_comp_method,stock_ID_quality,big_bar_flag,exclude_SR_modelling_spawners,exclude_SR_modelling_recruits
Stellako_1965_62,Stellako,3,1965,1971,62,39418,20479,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1965_63,Stellako,3,1965,1971,63,39418,20479,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1965_64,Stellako,3,1965,1971,64,39418,20479,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1965_72,Stellako,3,1965,1972,72,39418,20479,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_21,Stellako,3,1966,1968,21,101684,51509,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_31,Stellako,3,1966,1969,31,101684,51509,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_32,Stellako,3,1966,1969,32,101684,51509,,,,833,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_41,Stellako,3,1966,1970,41,101684,51509,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_42,Stellako,3,1966,1970,42,101684,51509,,,,336316,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_43,Stellako,3,1966,1970,43,101684,51509,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_51,Stellako,3,1966,1971,51,101684,51509,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_52,Stellako,3,1966,1971,52,101684,51509,,,,22757,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_53,Stellako,3,1966,1971,53,101684,51509,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_62,Stellako,3,1966,1972,62,101684,51509,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_63,Stellako,3,1966,1972,63,101684,51509,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_64,Stellako,3,1966,1972,64,101684,51509,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1966_72,Stellako,3,1966,1973,72,101684,51509,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_21,Stellako,3,1967,1969,21,91525,32467,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_31,Stellako,3,1967,1970,31,91525,32467,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_32,Stellako,3,1967,1970,32,91525,32467,,,,288,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_41,Stellako,3,1967,1971,41,91525,32467,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_42,Stellako,3,1967,1971,42,91525,32467,,,,531886,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_43,Stellako,3,1967,1971,43,91525,32467,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_51,Stellako,3,1967,1972,51,91525,32467,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_52,Stellako,3,1967,1972,52,91525,32467,,,,18350,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_53,Stellako,3,1967,1972,53,91525,32467,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_62,Stellako,3,1967,1973,62,91525,32467,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_63,Stellako,3,1967,1973,63,91525,32467,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_64,Stellako,3,1967,1973,64,91525,32467,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1967_72,Stellako,3,1967,1974,72,91525,32467,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_21,Stellako,3,1968,1970,21,30420,13680,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_31,Stellako,3,1968,1971,31,30420,13680,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_32,Stellako,3,1968,1971,32,30420,13680,,,,85,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_41,Stellako,3,1968,1972,41,30420,13680,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_42,Stellako,3,1968,1972,42,30420,13680,,,,125900,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_43,Stellako,3,1968,1972,43,30420,13680,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_51,Stellako,3,1968,1973,51,30420,13680,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_52,Stellako,3,1968,1973,52,30420,13680,,,,3837,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_53,Stellako,3,1968,1973,53,30420,13680,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_62,Stellako,3,1968,1974,62,30420,13680,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_63,Stellako,3,1968,1974,63,30420,13680,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_64,Stellako,3,1968,1974,64,30420,13680,,,,0,,,Severe log driving operation on Stellako River,historical,,2,,Include,Include
Stellako_1968_72,Stellako,3,1968,1975,72,30420,13680,,,,0,,,Severe log driving operation on Stellako River,post-DBE,,2,,Include,Include
Stellako_1969_21,Stellako,3,1969,1971,21,49341,25629,,,,0,,,,historical,,2,,Include,Include
Stellako_1969_31,Stellako,3,1969,1972,31,49341,25629,,,,0,,,,historical,,2,,Include,Include
Stellako_1969_32,Stellako,3,1969,1972,32,49341,25629,,,,131,,,,historical,,2,,Include,Include
Stellako_1969_41,Stellako,3,1969,1973,41,49341,25629,,,,0,,,,historical,,2,,Include,Include
Stellako_1969_42,Stellako,3,1969,1973,42,49341,25629,,,,235729,,,,historical,,2,,Include,Include
Stellako_1969_43,Stellako,3,1969,1973,43,49341,25629,,,,0,,,,historical,,2,,Include,Include
Stellako_1969_51,Stellako,3,1969,1974,51,49341,25629,,,,0,,,,historical,,2,,Include,Include
Stellako_1969_52,Stellako,3,1969,1974,52,49341,25629,,,,17385,,,,historical,,2,,Include,Include
Stellako_1969_53,Stellako,3,1969,1974,53,49341,25629,,,,0,,,,historical,,2,,Include,Include
Stellako_1969_62,Stellako,3,1969,1975,62,49341,25629,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1969_63,Stellako,3,1969,1975,63,49341,25629,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1969_64,Stellako,3,1969,1975,64,49341,25629,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1969_72,Stellako,3,1969,1976,72,49341,25629,,,,0,,,,historical,,2,,Include,Include
Stellako_1970_21,Stellako,3,1970,1972,21,45876,26727,,,,0,,,,historical,,2,,Include,Include
Stellako_1970_31,Stellako,3,1970,1973,31,45876,26727,,,,0,,,,historical,,2,,Include,Include
Stellako_1970_32,Stellako,3,1970,1973,32,45876,26727,,,,1170,,,,historical,,2,,Include,Include
Stellako_1970_41,Stellako,3,1970,1974,41,45876,26727,,,,0,,,,historical,,2,,Include,Include
Stellako_1970_42,Stellako,3,1970,1974,42,45876,26727,,,,228808,,,,historical,,2,,Include,Include
Stellako_1970_43,Stellako,3,1970,1974,43,45876,26727,,,,0,,,,historical,,2,,Include,Include
Stellako_1970_51,Stellako,3,1970,1975,51,45876,26727,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1970_52,Stellako,3,1970,1975,52,45876,26727,,,,4130,,,,post-DBE,,2,,Include,Include
Stellako_1970_53,Stellako,3,1970,1975,53,45876,26727,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1970_62,Stellako,3,1970,1976,62,45876,26727,,,,0,,,,historical,,2,,Include,Include
Stellako_1970_63,Stellako,3,1970,1976,63,45876,26727,,,,0,,,,historical,,2,,Include,Include
Stellako_1970_64,Stellako,3,1970,1976,64,45876,26727,,,,0,,,,historical,,2,,Include,Include
Stellako_1970_72,Stellako,3,1970,1977,72,45876,26727,,,,0,,,,historical,,2,,Include,Include
Stellako_1971_21,Stellako,3,1971,1973,21,39726,20147,,,,0,,,,historical,,2,,Include,Include
Stellako_1971_31,Stellako,3,1971,1974,31,39726,20147,,,,0,,,,historical,,2,,Include,Include
Stellako_1971_32,Stellako,3,1971,1974,32,39726,20147,,,,496,,,,historical,,2,,Include,Include
Stellako_1971_41,Stellako,3,1971,1975,41,39726,20147,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1971_42,Stellako,3,1971,1975,42,39726,20147,,,,508759,,,,post-DBE,,2,,Include,Include
Stellako_1971_43,Stellako,3,1971,1975,43,39726,20147,,,,12,,,,post-DBE,,2,,Include,Include
Stellako_1971_51,Stellako,3,1971,1976,51,39726,20147,,,,0,,,,historical,,2,,Include,Include
Stellako_1971_52,Stellako,3,1971,1976,52,39726,20147,,,,0,,,,historical,,2,,Include,Include
Stellako_1971_53,Stellako,3,1971,1976,53,39726,20147,,,,0,,,,historical,,2,,Include,Include
Stellako_1971_62,Stellako,3,1971,1977,62,39726,20147,,,,0,,,,historical,,2,,Include,Include
Stellako_1971_63,Stellako,3,1971,1977,63,39726,20147,,,,0,,,,historical,,2,,Include,Include
Stellako_1971_64,Stellako,3,1971,1977,64,39726,20147,,,,0,,,,historical,,2,,Include,Include
Stellako_1971_72,Stellako,3,1971,1978,72,39726,20147,,,,0,,,,historical,,2,,Include,Include
Stellako_1972_21,Stellako,3,1972,1974,21,36771,19938,,,,0,,,,historical,,2,,Include,Include
Stellako_1972_31,Stellako,3,1972,1975,31,36771,19938,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1972_32,Stellako,3,1972,1975,32,36771,19938,,,,204,,,,post-DBE,,2,,Include,Include
Stellako_1972_41,Stellako,3,1972,1976,41,36771,19938,,,,0,,,,historical,,2,,Include,Include
Stellako_1972_42,Stellako,3,1972,1976,42,36771,19938,,,,711226,,,,historical,,2,,Include,Include
Stellako_1972_43,Stellako,3,1972,1976,43,36771,19938,,,,0,,,,historical,,2,,Include,Include
Stellako_1972_51,Stellako,3,1972,1977,51,36771,19938,,,,0,,,,historical,,2,,Include,Include
Stellako_1972_52,Stellako,3,1972,1977,52,36771,19938,,,,44784,,,,historical,,2,,Include,Include
Stellako_1972_53,Stellako,3,1972,1977,53,36771,19938,,,,0,,,,historical,,2,,Include,Include
Stellako_1972_62,Stellako,3,1972,1978,62,36771,19938,,,,0,,,,historical,,2,,Include,Include
Stellako_1972_63,Stellako,3,1972,1978,63,36771,19938,,,,0,,,,historical,,2,,Include,Include
Stellako_1972_64,Stellako,3,1972,1978,64,36771,19938,,,,0,,,,historical,,2,,Include,Include
Stellako_1972_72,Stellako,3,1972,1979,72,36771,19938,,,,0,,,,historical,,2,,Include,Include
Stellako_1973_21,Stellako,3,1973,1975,21,30755,15424,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1973_31,Stellako,3,1973,1976,31,30755,15424,,,,0,,,,historical,,2,,Include,Include
Stellako_1973_32,Stellako,3,1973,1976,32,30755,15424,,,,11,,,,historical,,2,,Include,Include
Stellako_1973_41,Stellako,3,1973,1977,41,30755,15424,,,,0,,,,historical,,2,,Include,Include
Stellako_1973_42,Stellako,3,1973,1977,42,30755,15424,,,,75813,,,,historical,,2,,Include,Include
Stellako_1973_43,Stellako,3,1973,1977,43,30755,15424,,,,0,,,,historical,,2,,Include,Include
Stellako_1973_51,Stellako,3,1973,1978,51,30755,15424,,,,0,,,,historical,,2,,Include,Include
Stellako_1973_52,Stellako,3,1973,1978,52,30755,15424,,,,10077,,,,historical,,2,,Include,Include
Stellako_1973_53,Stellako,3,1973,1978,53,30755,15424,,,,0,,,,historical,,2,,Include,Include
Stellako_1973_62,Stellako,3,1973,1979,62,30755,15424,,,,0,,,,historical,,2,,Include,Include
Stellako_1973_63,Stellako,3,1973,1979,63,30755,15424,,,,0,,,,historical,,2,,Include,Include
Stellako_1973_64,Stellako,3,1973,1979,64,30755,15424,,,,0,,,,historical,,2,,Include,Include
Stellako_1973_72,Stellako,3,1973,1980,72,30755,15424,,,,0,,,,historical,,2,,Include,Include
Stellako_1974_21,Stellako,3,1974,1976,21,41473,23718,,,,0,,,,historical,,2,,Include,Include
Stellako_1974_31,Stellako,3,1974,1977,31,41473,23718,,,,0,,,,historical,,2,,Include,Include
Stellako_1974_32,Stellako,3,1974,1977,32,41473,23718,,,,1823,,,,historical,,2,,Include,Include
Stellako_1974_41,Stellako,3,1974,1978,41,41473,23718,,,,0,,,,historical,,2,,Include,Include
Stellako_1974_42,Stellako,3,1974,1978,42,41473,23718,,,,281752,,,,historical,,2,,Include,Include
Stellako_1974_43,Stellako,3,1974,1978,43,41473,23718,,,,13,,,,historical,,2,,Include,Include
Stellako_1974_51,Stellako,3,1974,1979,51,41473,23718,,,,0,,,,historical,,2,,Include,Include
Stellako_1974_52,Stellako,3,1974,1979,52,41473,23718,,,,19534,,,,historical,,2,,Include,Include
Stellako_1974_53,Stellako,3,1974,1979,53,41473,23718,,,,0,,,,historical,,2,,Include,Include
Stellako_1974_62,Stellako,3,1974,1980,62,41473,23718,,,,0,,,,historical,,2,,Include,Include
Stellako_1974_63,Stellako,3,1974,1980,63,41473,23718,,,,0,,,,historical,,2,,Include,Include
Stellako_1974_64,Stellako,3,1974,1980,64,41473,23718,,,,0,,,,historical,,2,,Include,Include
Stellako_1974_72,Stellako,3,1974,1981,72,41473,23718,,,,0,,,,historical,,2,,Include,Include
Stellako_1975_21,Stellako,3,1975,1977,21,176079,68451,,,,0,,,,historical,,2,,Include,Include
Stellako_1975_31,Stellako,3,1975,1978,31,176079,68451,,,,0,,,,historical,,2,,Include,Include
Stellako_1975_32,Stellako,3,1975,1978,32,176079,68451,,,,3852,,,,historical,,2,,Include,Include
Stellako_1975_41,Stellako,3,1975,1979,41,176079,68451,,,,0,,,,historical,,2,,Include,Include
Stellako_1975_42,Stellako,3,1975,1979,42,176079,68451,,,,1832708,,,,historical,,2,,Include,Include
Stellako_1975_43,Stellako,3,1975,1979,43,176079,68451,,,,0,,,,historical,,2,,Include,Include
Stellako_1975_51,Stellako,3,1975,1980,51,176079,68451,,,,0,,,,historical,,2,,Include,Include
Stellako_1975_52,Stellako,3,1975,1980,52,176079,68451,,,,64645,,,,historical,,2,,Include,Include
Stellako_1975_53,Stellako,3,1975,1980,53,176079,68451,,,,2919,,,,historical,,2,,Include,Include
Stellako_1975_62,Stellako,3,1975,1981,62,176079,68451,,,,0,,,,historical,,2,,Include,Include
Stellako_1975_63,Stellako,3,1975,1981,63,176079,68451,,,,0,,,,historical,,2,,Include,Include
Stellako_1975_64,Stellako,3,1975,1981,64,176079,68451,,,,0,,,,historical,,2,,Include,Include
Stellako_1975_72,Stellako,3,1975,1982,72,176079,68451,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1976_21,Stellako,3,1976,1978,21,150741,63865,,,,0,,,,historical,,2,,Include,Include
Stellako_1976_31,Stellako,3,1976,1979,31,150741,63865,,,,0,,,,historical,,2,,Include,Include
Stellako_1976_32,Stellako,3,1976,1979,32,150741,63865,,,,150,,,,historical,,2,,Include,Include
Stellako_1976_41,Stellako,3,1976,1980,41,150741,63865,,,,0,,,,historical,,2,,Include,Include
Stellako_1976_42,Stellako,3,1976,1980,42,150741,63865,,,,216701,,,,historical,,2,,Include,Include
Stellako_1976_43,Stellako,3,1976,1980,43,150741,63865,,,,0,,,,historical,,2,,Include,Include
Stellako_1976_51,Stellako,3,1976,1981,51,150741,63865,,,,0,,,,historical,,2,,Include,Include
Stellako_1976_52,Stellako,3,1976,1981,52,150741,63865,,,,27506,,,,historical,,2,,Include,Include
Stellako_1976_53,Stellako,3,1976,1981,53,150741,63865,,,,0,,,,historical,,2,,Include,Include
Stellako_1976_62,Stellako,3,1976,1982,62,150741,63865,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1976_63,Stellako,3,1976,1982,63,150741,63865,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1976_64,Stellako,3,1976,1982,64,150741,63865,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1976_72,Stellako,3,1976,1983,72,150741,63865,,,,0,,,,historical,,2,,Include,Include
Stellako_1977_21,Stellako,3,1977,1979,21,23452,10894,,,,0,,,,historical,,2,,Include,Include
Stellako_1977_31,Stellako,3,1977,1980,31,23452,10894,,,,0,,,,historical,,2,,Include,Include
Stellako_1977_32,Stellako,3,1977,1980,32,23452,10894,,,,74,,,,historical,,2,,Include,Include
Stellako_1977_41,Stellako,3,1977,1981,41,23452,10894,,,,0,,,,historical,,2,,Include,Include
Stellako_1977_42,Stellako,3,1977,1981,42,23452,10894,,,,209138,,,,historical,,2,,Include,Include
Stellako_1977_43,Stellako,3,1977,1981,43,23452,10894,,,,0,,,,historical,,2,,Include,Include
Stellako_1977_51,Stellako,3,1977,1982,51,23452,10894,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1977_52,Stellako,3,1977,1982,52,23452,10894,,,,56488,,,,post-DBE,,2,,Include,Include
Stellako_1977_53,Stellako,3,1977,1982,53,23452,10894,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1977_62,Stellako,3,1977,1983,62,23452,10894,,,,0,,,,historical,,2,,Include,Include
Stellako_1977_63,Stellako,3,1977,1983,63,23452,10894,,,,0,,,,historical,,2,,Include,Include
Stellako_1977_64,Stellako,3,1977,1983,64,23452,10894,,,,0,,,,historical,,2,,Include,Include
Stellako_1977_72,Stellako,3,1977,1984,72,23452,10894,,,,0,,,,historical,,2,,Include,Include
Stellako_1978_21,Stellako,3,1978,1980,21,60421,32528,,,,0,,,,historical,,2,,Include,Include
Stellako_1978_31,Stellako,3,1978,1981,31,60421,32528,,,,0,,,,historical,,2,,Include,Include
Stellako_1978_32,Stellako,3,1978,1981,32,60421,32528,,,,860,,,,historical,,2,,Include,Include
Stellako_1978_41,Stellako,3,1978,1982,41,60421,32528,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1978_42,Stellako,3,1978,1982,42,60421,32528,,,,388505,,,,post-DBE,,2,,Include,Include
Stellako_1978_43,Stellako,3,1978,1982,43,60421,32528,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1978_51,Stellako,3,1978,1983,51,60421,32528,,,,0,,,,historical,,2,,Include,Include
Stellako_1978_52,Stellako,3,1978,1983,52,60421,32528,,,,48040,,,,historical,,2,,Include,Include
Stellako_1978_53,Stellako,3,1978,1983,53,60421,32528,,,,0,,,,historical,,2,,Include,Include
Stellako_1978_62,Stellako,3,1978,1984,62,60421,32528,,,,0,,,,historical,,2,,Include,Include
Stellako_1978_63,Stellako,3,1978,1984,63,60421,32528,,,,0,,,,historical,,2,,Include,Include
Stellako_1978_64,Stellako,3,1978,1984,64,60421,32528,,,,0,,,,historical,,2,,Include,Include
Stellako_1978_72,Stellako,3,1978,1985,72,60421,32528,,,,0,,,,historical,,2,,Include,Include
Stellako_1979_21,Stellako,3,1979,1981,21,290116,152583,,,,0,,,,historical,,2,,Include,Include
Stellako_1979_31,Stellako,3,1979,1982,31,290116,152583,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1979_32,Stellako,3,1979,1982,32,290116,152583,,,,31,,,,post-DBE,,2,,Include,Include
Stellako_1979_41,Stellako,3,1979,1983,41,290116,152583,,,,0,,,,historical,,2,,Include,Include
Stellako_1979_42,Stellako,3,1979,1983,42,290116,152583,,,,478737,,,,historical,,2,,Include,Include
Stellako_1979_43,Stellako,3,1979,1983,43,290116,152583,,,,0,,,,historical,,2,,Include,Include
Stellako_1979_51,Stellako,3,1979,1984,51,290116,152583,,,,0,,,,historical,,2,,Include,Include
Stellako_1979_52,Stellako,3,1979,1984,52,290116,152583,,,,145156,,,,historical,,2,,Include,Include
Stellako_1979_53,Stellako,3,1979,1984,53,290116,152583,,,,0,,,,historical,,2,,Include,Include
Stellako_1979_62,Stellako,3,1979,1985,62,290116,152583,,,,0,,,,historical,,2,,Include,Include
Stellako_1979_63,Stellako,3,1979,1985,63,290116,152583,,,,0,,,,historical,,2,,Include,Include
Stellako_1979_64,Stellako,3,1979,1985,64,290116,152583,,,,0,,,,historical,,2,,Include,Include
Stellako_1979_72,Stellako,3,1979,1986,72,290116,152583,,,,0,,,,historical,,2,,Include,Include
Stellako_1980_21,Stellako,3,1980,1982,21,72073,28477,,,,0,,,,post-DBE,,2,,Include,Include
Stellako_1980_31,Stellako,3,1980,1983,31,72073,28477,,,,0,,,,historical,,2,,Include,Include
Stellako_1980_32,Stellako,3,1980,1983,32,72073,28477,,,,207,,,,historical,,2,,Include,Include
Stellako_1980_41,Stellako,3,1980,1984,41,72073,28477,,,,0,,,,historical,,2,,Include,Include
Stellako_1980_42,Stellako,3,1980,1984,42,72073,28477,,,,535944,,,,historical,,2,,Include,Include
Stellako_1980_43,Stellako,3,1980,1984,43,72073,28477,,,,0,,,,historical,,2,,Include,Include
Stellako_1980_51,Stellako,3,1980,1985,51,72073,28477,,,,0,,,,historical,,2,,Include,Include
